userID,artistID,predicted_weight
407,4028,784.1406
408,533,938.81323
408,2539,798.82544
409,599,920.72864
409,544,910.2246
409,230,865.26117
409,486,864.96765
409,959,803.86884
409,1249,800.71246
409,734,793.0465
409,1810,792.1089
409,292,773.62964
410,471,902.6437
410,1035,808.21674
410,6611,788.2496
410,6605,788.2496
410,4264,788.2496
411,2247,933.87195
411,2251,800.71246
411,1613,800.71246
411,6633,798.82544
411,4585,792.1089
411,6618,792.1089
411,2179,792.1089
411,6630,792.1089
412,2176,1151.6371
412,4087,817.1061
412,1764,798.82544
412,1613,792.1089
412,542,680.70154
413,65,895.7749
413,344,864.96765
413,229,802.6278
413,6645,785.6335
413,203,784.01135
413,55,761.2959
413,900,711.6314
413,679,683.5449
414,302,845.27234
414,300,826.45325
414,686,808.21674
414,679,807.5065
414,1045,788.2496
415,455,950.4547
415,1451,785.6335
415,257,782.9784
415,329,725.6906
415,528,680.70154
416,4966,820.09436
416,6672,820.09436
416,6676,820.09436
416,6673,820.09436
416,6668,820.09436
416,6669,809.075
416,3512,809.075
416,2471,785.6335
416,2668,785.6335
417,333,1162.3933
417,430,902.6437
417,3057,817.1061
417,461,807.5065
417,1601,789.30505
417,906,683.5449
418,428,873.33514
418,6298,820.09436
418,1947,817.1061
418,6684,809.075
418,903,803.86884
418,211,785.6335
418,3258,785.6335
418,89,740.87366
419,308,1231.5083
419,161,865.2612
419,285,827.70776
419,1042,785.6335
420,6714,809.075
420,6698,809.075
420,6697,809.075
420,6720,809.075
420,6707,809.075
420,1464,798.82544
420,171,744.88367
420,333,725.6907
421,329,1138.294
421,475,864.96765
421,468,864.96765
421,250,782.9784
421,89,740.87366
421,310,732.85895
421,320,725.6906
423,67,1306.7426
423,68,839.94116
423,2554,820.09436
423,997,798.82544
423,429,774.1129
423,96,716.08386
424,843,820.09436
424,3940,809.075
424,6748,809.075
424,920,792.1089
424,1104,788.2496
424,1358,785.6335
424,1274,785.6335
424,233,723.3769
424,25,638.82697
425,466,999.25757
425,55,893.89185
425,311,826.45325
425,378,803.86884
425,161,718.5439
425,544,711.6314
425,486,648.87885
425,797,624.92993
425,1455,614.51624
425,1458,614.51624
426,444,864.96765
426,772,800.71246
426,621,793.0465
426,6151,785.6335
426,6159,785.6335
426,6759,785.6335
426,162,752.10297
427,430,1174.4603
427,6765,812.82935
427,679,806.2938
427,6767,800.2141
427,6775,800.2141
428,993,800.71246
428,994,800.71246
428,1028,798.82544
428,997,792.1089
428,6779,789.30505
428,6778,789.30505
428,1062,785.6335
430,999,1151.6371
430,1122,841.32886
430,6785,789.30505
430,6782,789.30505
430,6789,789.30505
430,3201,718.7033
431,453,986.06683
431,952,862.96643
431,412,819.952
431,923,812.82935
431,1116,800.71246
431,2346,800.71246
431,614,784.1406
431,190,739.8282
431,501,680.70154
432,4850,862.96643
432,6196,862.96643
432,6792,862.96643
432,1650,820.09436
432,1645,820.09436
432,225,802.6278
432,501,800.71246
432,1091,798.82544
432,2987,789.30505
433,12,908.73303
433,1797,820.09436
433,6819,789.30505
433,785,719.5699
433,6812,683.5449
434,434,809.075
434,3987,624.92993
434,6835,624.92993
434,6826,624.92993
435,492,999.25757
435,6843,862.96643
435,2582,809.075
435,1194,798.82544
435,1197,798.82544
435,6850,789.30505
435,6844,789.30505
436,4311,862.96643
436,5249,862.96643
436,1122,820.09436
436,854,800.71246
436,965,792.1089
436,1384,785.6335
436,172,744.8838
437,335,896.8999
437,6859,862.96643
437,4562,862.96643
437,915,789.30505
437,544,729.0144
437,6869,683.5449
438,13,908.8115
438,6883,862.96643
438,6875,862.96643
438,4873,862.96643
438,4877,862.96643
438,861,820.09436
438,6873,719.5699
438,6884,719.5699
438,6876,683.5449
438,6881,683.5449
439,1839,1160.9152
439,1636,811.11743
439,267,809.075
439,6893,809.075
439,276,793.0465
439,2930,789.30505
439,1641,789.30505
440,53,893.8933
440,441,820.09436
440,225,778.3061
440,2415,674.03845
440,615,624.92993
440,3693,624.92993
440,6906,624.92993
440,1957,613.73816
440,1943,613.73816
441,64,1251.6892
441,331,1162.3933
441,1104,841.32886
441,1400,803.86884
441,6918,800.71246
441,6919,800.71246
441,6365,792.1089
441,425,729.0144
441,1873,719.5699
441,65,697.5605
442,6524,862.96643
442,6936,862.96643
442,3982,862.96643
442,6933,862.96643
442,6924,862.96643
442,6939,789.30505
442,6942,789.30505
442,6928,789.30505
443,1778,862.96643
443,712,803.86884
443,238,798.95276
443,212,792.4624
443,918,785.6335
443,57,719.5699
443,6952,719.5699
443,6946,719.5699
444,3531,862.96643
444,1521,789.30505
444,2470,718.7033
444,2030,683.5449
444,6964,683.5449
444,6979,683.5449
444,6968,683.5449
444,6988,683.5449
444,4887,683.5449
444,6986,683.5449
446,51,907.70154
446,867,820.84717
446,1412,820.09436
446,1001,820.09436
446,1061,817.1061
446,511,809.075
446,234,802.6278
446,187,784.0113
446,441,774.1129
447,1943,1151.6371
447,3541,811.11743
447,238,807.0177
447,148,751.6372
447,7033,719.5699
447,6980,719.5699
447,7030,719.5699
447,7032,719.5699
447,113,693.131
447,120,675.7219
449,1369,820.09436
449,562,807.5065
449,380,806.2938
449,163,778.30615
449,227,723.3769
449,7045,719.5699
449,7046,683.5449
449,7048,683.5449
450,152,744.88367
450,706,702.06116
450,1727,635.5863
450,1369,614.51624
451,377,1206.3573
451,470,986.06683
451,321,920.72864
451,355,827.70776
451,327,793.0465
451,314,793.0465
452,72,1306.7433
452,4975,933.87195
452,999,811.11743
452,1414,789.30505
452,1001,789.30505
452,554,729.0144
452,2444,719.5699
452,7067,718.7033
453,72,1936.6831
453,511,920.72864
453,51,907.7003
453,3892,820.09436
453,227,802.6278
453,1400,792.1089
453,1090,792.1089
453,971,788.2496
453,157,752.1027
453,863,719.5699
454,864,798.82544
454,1394,789.30505
454,10162,718.7033
455,1203,680.9421
455,1119,680.9421
455,2473,674.03845
455,2369,674.03845
455,19,650.0115
455,6257,624.92993
455,1886,614.51624
456,295,845.27234
456,4474,820.09436
456,7083,820.09436
456,3392,809.075
456,3389,789.30505
457,1114,817.1061
457,1104,792.1089
457,1705,789.30505
457,6284,683.5449
457,2343,683.5449
457,5076,683.5449
457,7102,683.5449
458,3621,999.25757
458,371,910.2246
458,187,826.45325
458,1098,811.11743
458,599,807.5065
458,229,802.6278
458,603,800.71246
458,378,798.82544
458,498,721.1428
458,1413,683.5449
459,4165,862.96643
459,1412,841.32886
459,198,807.0177
459,2341,789.30505
459,2835,789.30505
459,835,766.31134
459,4460,719.5699
459,2784,683.5449
460,7126,803.86884
460,2747,803.86884
460,197,731.65063
461,6789,817.1061
461,2742,817.1061
461,2277,817.1061
461,5447,817.1061
461,538,803.86884
461,7134,785.6335
461,962,718.7033
461,72,582.1687
462,857,812.82935
462,868,800.71246
462,859,798.82544
462,7154,798.82544
462,7148,798.82544
462,159,744.8838
463,7170,766.31134
463,7164,766.31134
463,2419,732.124
464,1390,1160.9152
464,7181,1160.9152
464,716,999.25757
464,5030,811.11743
464,419,806.2938
464,228,784.0112
464,7179,766.31134
464,7178,766.31134
464,969,766.31134
464,65,744.05383
465,436,864.96765
465,220,845.27234
465,1511,820.09436
465,1376,800.71246
465,1090,788.2496
465,56,761.2976
465,1398,648.87885
466,300,826.45325
466,680,800.71246
466,518,793.0465
466,504,729.0144
466,544,729.0144
466,1673,719.5699
467,7230,811.11743
467,7225,811.11743
467,7197,811.11743
467,7224,766.31134
467,4722,766.31134
467,7236,766.31134
467,7212,766.31134
468,7246,933.87195
468,7243,933.87195
468,889,817.1061
468,1242,789.30505
468,2068,719.5699
468,2463,718.7033
469,181,784.01135
469,2206,674.03845
469,490,648.87885
469,7262,624.92993
470,466,864.96765
470,1464,817.1061
470,686,812.82935
470,291,809.55133
470,3302,809.075
470,903,800.71246
470,1580,785.6335
470,157,752.1028
470,333,725.6907
470,329,725.6906
471,610,841.32886
471,735,803.86884
471,227,756.53326
471,197,756.53326
471,154,744.8838
471,2375,719.5699
471,2475,683.5449
472,300,926.59094
472,289,873.33514
472,386,798.82544
472,546,722.871
472,531,722.871
472,907,639.0085
472,1400,614.51624
472,1456,614.51624
473,7277,1160.9152
473,7275,1160.9152
473,542,841.32886
473,7291,811.11743
473,7288,811.11743
473,7284,811.11743
473,7280,811.11743
473,7281,811.11743
473,89,740.8737
473,289,725.6906
474,72,1306.7434
474,7,877.17944
474,190,865.2612
474,7310,820.09436
474,7306,809.075
474,7298,809.075
474,4024,809.075
475,182,792.46234
475,355,784.1406
475,203,756.53326
475,212,731.6505
475,716,685.3037
475,424,683.5449
475,3255,674.03845
475,1090,646.1476
475,1518,635.5863
475,7318,624.92993
476,72,1936.6833
476,5048,933.87195
476,227,865.2612
476,857,817.1061
476,228,784.0112
476,2122,766.31134
476,2193,718.7033
476,2134,718.7033
477,288,1138.294
477,525,803.86884
477,340,800.2141
477,295,800.2141
477,523,793.0465
477,1688,766.31134
477,349,753.0326
477,475,732.124
477,378,721.1428
478,4822,811.11743
478,4823,811.11743
478,7330,811.11743
478,424,659.1776
479,89,1553.5519
479,67,1251.689
479,468,1160.9152
479,461,999.25757
479,466,999.25757
479,306,910.2246
479,314,896.8999
479,349,812.82935
479,538,732.124
480,1004,817.1061
480,1027,789.30505
480,99,763.89355
480,7346,719.5699
480,6064,719.5699
480,1014,719.5699
480,5254,719.5699
480,6784,718.7033
480,7341,718.7033
480,1891,683.5449
481,67,1251.6893
481,55,893.892
481,7350,862.96643
481,690,784.1406
481,525,753.0326
481,300,753.0326
481,548,729.0144
482,378,863.40845
482,1243,862.96643
482,526,808.21674
482,498,808.21674
482,1242,789.30505
482,229,723.37695
482,7354,719.5699
482,56,606.6728
484,7,874.94495
484,7362,862.96643
484,2193,862.96643
484,3057,862.96643
484,1788,809.075
484,192,784.0115
484,7370,683.5449
485,5423,1160.9152
485,7387,1160.9152
485,7376,1160.9152
485,3364,1160.9152
485,7385,1160.9152
485,2542,999.25757
485,854,809.075
485,220,802.6278
485,205,778.30615
485,614,728.116
486,352,1160.9152
486,251,778.3061
486,289,725.6906
487,293,1138.294
487,7400,933.87195
487,7392,933.87195
487,1453,862.96643
487,498,812.82935
487,1242,789.30505
487,1239,789.30505
488,7405,1160.9152
488,1048,1160.9152
488,3475,1160.9152
488,2857,820.84717
488,226,807.0177
488,868,789.30505
488,1512,766.31134
488,454,719.5699
489,7411,1160.9152
489,4051,1160.9152
489,959,999.25757
489,226,807.0177
489,2352,711.6314
490,53,893.8932
490,6548,811.11743
490,378,807.5065
490,154,730.28
490,541,729.0144
490,289,725.6906
490,546,719.5699
491,12,908.7328
491,163,792.46234
491,1351,680.9421
491,1206,680.9421
491,917,639.0085
491,3636,624.92993
491,7422,624.92993
492,7432,999.25757
492,231,875.8751
492,1947,811.11743
492,159,752.10297
493,511,793.0465
493,377,719.5699
493,951,711.6314
494,7447,1160.9152
494,310,950.4547
494,289,880.9307
494,3489,841.32886
494,3075,841.32886
494,318,753.0326
494,3319,648.87885
495,7451,999.25757
495,3393,999.25757
495,258,880.9307
495,257,861.5471
495,295,680.70154
496,7459,1160.9152
496,6282,1151.6371
496,959,999.25757
496,1069,938.81323
496,2055,820.84717
496,522,812.82935
496,7455,648.87885
496,7456,648.87885
497,89,1553.5519
497,466,910.2246
497,362,880.9307
497,257,880.9307
497,1659,862.96643
497,802,718.7033
498,77,1306.744
498,291,1231.5083
498,301,725.6907
498,184,718.5439
498,349,614.51624
499,72,1936.6833
499,522,803.86884
499,1713,735.0459
499,1044,735.0459
499,918,719.5699
499,1527,711.6314
499,7463,648.87885
499,726,648.87885
500,2673,1160.9152
500,7479,1151.6371
500,7484,648.87885
500,7468,648.87885
501,375,873.33514
501,305,766.31134
501,292,732.8589
501,288,725.6906
501,701,641.55786
502,296,798.82544
502,161,784.0111
502,1602,732.124
502,191,731.6505
502,466,729.0144
502,903,721.1428
502,7501,648.87885
502,1934,648.87885
503,65,1251.689
503,1705,1151.6371
503,318,896.8999
503,1375,811.11743
503,689,785.6335
503,288,732.8589
504,412,792.1089
504,324,729.0144
504,544,711.6314
504,45,705.9547
504,681,702.06116
504,687,702.06116
504,2521,674.03845
504,793,659.1776
504,4104,624.92993
504,1680,613.73816
506,7522,999.25757
506,6054,999.25757
506,6875,999.25757
506,225,880.9307
506,10,877.8774
506,1376,718.7033
506,49,705.96124
506,1066,683.5449
507,533,933.87195
507,7551,841.32886
507,7529,841.32886
507,3382,648.87885
507,7550,648.87885
507,7524,648.87885
507,7553,648.87885
508,7601,1151.6371
508,7561,721.1428
508,7591,648.87885
508,7587,648.87885
508,7569,648.87885
508,7577,648.87885
509,7604,1160.9152
509,7612,1160.9152
509,718,789.30505
509,1672,735.0459
509,806,732.124
509,966,719.5699
509,808,718.7033
510,486,798.82544
510,680,785.6335
510,5565,648.87885
510,7616,648.87885
511,1974,1151.6371
511,2542,841.32886
511,864,830.7802
511,533,820.09436
511,206,739.8282
511,854,719.5699
512,1672,1151.6371
512,8,877.48096
512,3084,841.32886
512,1873,732.124
512,7637,648.87885
512,7634,648.87885
512,4170,648.87885
513,1633,999.25757
513,618,803.86884
513,212,792.4624
513,228,784.0112
513,7649,766.31134
513,1400,683.5449
513,3253,648.87885
514,7658,1160.9152
514,318,979.9043
514,903,862.96643
514,913,862.96643
514,704,817.1061
514,209,784.0111
514,89,740.8738
514,1782,735.0459
514,300,732.85895
515,440,1151.6371
515,51,907.7021
515,1187,766.31134
515,154,752.10254
515,2627,721.1428
515,2639,711.6314
515,7668,648.87885
515,6297,648.87885
515,7662,648.87885
515,84,582.1697
516,89,1553.5519
516,300,926.59094
516,497,811.11743
516,718,702.06116
516,1206,680.9421
516,3328,674.03845
516,3189,674.03845
516,1091,646.1476
516,1083,646.1476
516,930,639.0085
517,1717,1151.6371
517,107,956.0188
517,7687,841.32886
517,7682,841.32886
517,5925,841.32886
517,7697,841.32886
517,7701,841.32886
517,1155,811.11743
517,604,788.2496
517,154,738.18756
518,257,1231.5084
518,289,875.8751
518,475,788.2496
518,793,766.31134
518,288,732.85895
518,7706,721.1428
518,797,721.1428
519,936,1160.9152
519,370,1151.6371
519,487,938.81323
519,490,933.87195
519,198,819.952
519,1113,811.11743
519,917,811.11743
519,7712,721.1428
519,7710,721.1428
519,5115,721.1428
520,2835,841.32886
520,1713,735.0459
520,221,732.8589
520,7721,721.1428
520,7715,721.1428
520,187,712.41833
521,7724,1151.6371
521,2850,841.32886
521,230,826.45325
521,486,812.82935
521,204,756.53326
521,7725,648.87885
523,2265,1151.6371
523,2538,722.871
523,7737,721.1428
523,7735,721.1428
523,7747,711.6314
523,7745,711.6314
525,2959,1160.9152
525,2843,1160.9152
525,481,820.09436
525,230,809.55133
525,808,809.075
525,497,729.0144
525,1038,719.5699
526,2352,841.32886
526,1043,811.11743
526,464,807.5065
526,198,731.6505
526,3670,721.1428
526,1639,711.6314
527,55,893.89246
527,2102,841.32886
527,1034,811.11743
527,466,807.5065
527,265,732.8589
527,5150,721.1428
527,1037,711.6314
529,163,752.1029
529,7796,719.5699
529,4790,719.5699
529,4675,719.5699
529,6264,719.5699
529,7795,719.5699
529,5902,719.5699
529,2463,683.5449
530,1106,999.25757
530,228,784.01135
530,703,735.0459
530,7824,722.871
530,2616,721.1428
530,7810,711.6314
530,3992,711.6314
530,7007,711.6314
531,797,1151.6371
531,293,863.40845
531,681,820.09436
531,300,817.1061
531,679,817.1061
531,295,789.30505
531,302,788.2496
531,528,788.2496
531,1458,766.31134
531,320,732.124
532,693,702.06116
532,1180,680.9421
532,2619,674.03845
532,1038,646.1476
532,1040,639.0085
532,1853,624.92993
532,1670,613.73816
533,1494,1151.6371
533,7837,841.32886
533,7836,841.32886
533,727,789.30505
534,466,999.25757
534,295,926.59094
534,298,864.96765
534,349,812.82935
534,331,807.5065
534,191,807.0177
534,475,766.31134
534,3011,674.03845
534,1072,646.1476
534,1451,624.92993
535,1247,1151.6371
535,488,812.82935
535,472,800.2141
535,544,784.1406
535,302,732.8589
535,3074,732.124
535,3376,711.6314
536,333,950.4547
536,300,861.5471
536,192,809.55133
536,533,785.6335
536,157,744.8838
536,292,732.85895
536,288,725.6906
536,220,723.3769
537,1428,735.0459
537,679,719.5699
537,860,718.7033
538,1051,999.25757
538,1037,820.84717
538,475,812.82935
538,89,740.87384
538,302,732.859
538,288,732.85895
538,461,718.7033
538,1455,648.87885
539,1099,999.25757
539,51,907.7005
539,166,744.8839
539,7872,722.871
540,998,1160.9152
540,51,907.7019
540,1001,820.84717
540,1014,820.84717
540,429,753.0326
540,3286,722.871
540,3768,721.1428
540,1694,721.1428
540,7877,721.1428
540,7878,721.1428
541,982,933.87195
541,5416,841.32886
541,614,792.1089
541,2898,735.0459
541,1411,732.124
541,4349,648.87885
541,2842,648.87885
541,735,635.5863
543,89,1553.552
543,936,999.25757
543,3411,938.81323
543,70,895.77466
543,174,752.10254
543,182,744.8838
543,7884,711.6314
544,7194,820.84717
544,7076,820.84717
544,875,766.31134
544,7894,732.124
544,3753,711.6314
544,1075,685.3037
544,418,680.70154
545,2941,938.81323
545,405,830.7802
545,408,803.86884
545,189,784.0112
545,209,784.01117
545,204,778.3061
545,289,712.41833
545,4177,711.6314
546,812,933.87195
546,1369,841.32886
546,1358,830.7802
546,5605,820.84717
546,7713,820.84717
546,188,792.4624
546,176,784.01135
546,923,766.31134
546,953,766.31134
546,227,756.5332
547,1119,1151.6371
547,1416,938.81323
547,226,865.2611
547,436,862.96643
547,4123,820.84717
547,917,811.11743
547,233,782.9784
547,227,756.5332
547,163,744.8838
547,3792,722.871
548,1254,1151.6371
548,12,908.73254
548,3,870.6458
548,2761,830.7802
548,4273,820.84717
548,7920,722.871
548,947,722.871
548,2375,711.6314
548,1258,648.87885
548,28,638.83997
549,1469,999.25757
549,4605,841.32886
549,7935,841.32886
549,7930,841.32886
549,2899,820.84717
549,868,719.5699
549,724,656.78156
550,1044,1151.6371
550,1369,841.32886
550,2379,820.84717
550,1104,811.11743
550,834,766.31134
550,707,728.116
550,5105,726.3719
550,3719,722.871
550,1528,721.1428
551,498,803.86884
551,7943,732.124
551,288,725.6907
551,7945,722.871
551,3769,722.871
551,7946,722.871
552,7982,841.32886
552,7993,841.32886
552,7992,711.6314
552,7965,648.87885
552,7985,648.87885
552,7973,648.87885
552,7948,648.87885
552,7990,648.87885
552,7983,648.87885
553,913,1151.6371
553,535,800.71246
553,300,725.6906
553,7997,722.871
555,289,1138.294
555,1596,841.32886
555,323,827.70776
555,6429,820.84717
555,915,811.11743
555,3491,711.6314
556,1009,1160.9152
556,8034,820.84717
556,8032,820.84717
556,2582,820.84717
556,444,792.1089
556,4553,722.871
556,1401,721.1428
557,159,744.8839
557,34,723.0364
557,518,711.6314
557,614,675.6864
557,487,648.87885
557,5073,624.92993
557,6548,624.92993
557,3556,624.92993
557,8050,624.92993
557,8046,624.92993
558,340,863.40845
558,251,732.8589
559,8063,732.124
559,8054,732.124
559,5693,732.124
559,3071,722.871
559,1122,721.1428
559,733,718.7033
560,8066,938.81323
560,709,933.87195
560,448,766.31134
560,370,729.0144
560,997,726.3719
560,2531,722.871
560,998,721.1428
560,718,719.5699
561,279,807.5065
561,309,803.86884
561,4980,732.124
561,8082,732.124
561,8080,722.871
561,6385,722.871
561,8097,722.871
561,6566,722.871
561,8072,722.871
562,3585,933.87195
562,2436,811.11743
562,257,809.55133
562,891,785.6335
562,3589,766.31134
562,5767,766.31134
562,1934,766.31134
562,356,766.31134
562,8102,766.31134
563,4524,938.81323
563,575,785.6335
563,227,756.53326
563,8127,732.124
563,8116,732.124
563,8118,722.871
563,8128,722.871
563,8129,722.871
563,8110,722.871
565,72,1306.743
565,1073,999.25757
565,857,933.87195
565,8145,820.84717
565,715,789.30505
565,159,784.0113
565,4382,711.6314
565,8140,711.6314
565,997,695.8396
566,843,933.87195
566,181,865.26117
566,227,826.45325
566,99,763.8934
566,3988,722.871
566,8150,722.871
566,4369,711.6314
566,949,641.55786
566,59,606.6735
567,1504,938.81323
567,173,792.46234
567,3258,735.0459
567,196,731.6505
567,2407,722.871
567,2398,722.871
568,6369,938.81323
568,1094,938.81323
568,6920,938.81323
568,207,782.9784
568,3488,732.124
568,441,729.0144
569,67,1251.6893
569,298,979.9043
569,641,785.6335
569,903,766.31134
569,3074,721.1428
569,65,697.5605
569,1763,648.87885
570,299,1138.294
570,6627,938.81323
570,8166,938.81323
570,288,725.6906
571,67,1306.7428
571,970,938.81323
571,320,880.9307
571,349,863.40845
571,787,811.11743
571,485,800.71246
571,467,800.71246
571,3674,732.124
571,288,725.6906
571,300,725.6906
572,890,1151.6371
572,3397,735.0459
572,6119,732.124
572,4704,732.124
572,1934,732.124
572,288,725.6906
572,1453,721.1428
573,330,864.96765
573,278,862.96643
573,2179,735.0459
573,1952,732.124
573,2226,732.124
573,8180,732.124
573,8181,732.124
574,1249,820.84717
574,486,798.82544
574,230,782.9784
574,4823,732.124
574,8196,732.124
574,8194,732.124
574,2987,722.871
574,706,683.5449
575,89,1553.5519
575,298,864.96765
575,331,807.5065
575,187,798.9527
575,154,738.1876
575,538,732.124
575,1090,646.1476
575,1042,624.92993
575,1795,613.73816
576,4723,938.81323
576,5200,938.81323
576,8201,938.81323
576,208,865.26117
576,226,865.26117
576,4247,735.0459
576,82,607.9442
577,221,845.27234
577,190,807.0177
577,187,798.9527
577,163,792.46234
577,1098,646.1476
577,8229,624.92993
577,4316,624.92993
577,8239,624.92993
578,540,817.1061
578,464,809.075
578,536,785.6335
578,8243,732.124
578,8242,732.124
579,923,1160.9152
579,820,1160.9152
579,7941,938.81323
579,8260,938.81323
579,8247,938.81323
579,8252,938.81323
579,8248,938.81323
579,1281,660.21826
580,228,807.0177
580,770,766.31134
580,65,744.05444
580,8274,732.124
580,3670,722.871
580,2398,722.871
580,722,718.7033
581,8288,938.81323
581,8285,938.81323
581,3500,938.81323
581,3227,938.81323
581,299,902.6437
581,55,893.89343
581,295,880.9307
581,289,774.1129
581,333,729.0144
581,220,723.37695
582,779,999.25757
582,768,999.25757
582,8299,938.81323
582,8293,938.81323
582,8296,938.81323
582,813,933.87195
582,1044,841.32886
582,1541,820.84717
582,805,811.11743
582,1568,735.0459
583,816,1160.9152
583,4228,938.81323
583,490,933.87195
583,498,862.96643
583,3040,735.0459
583,4891,735.0459
583,2959,735.0459
583,5926,735.0459
583,8303,735.0459
583,4948,735.0459
584,300,979.9043
584,8313,830.7802
584,5267,726.3719
584,7239,726.3719
584,3583,675.6864
585,7324,938.81323
586,8324,735.0459
586,8332,735.0459
586,8325,735.0459
586,8345,735.0459
586,8319,735.0459
586,8343,735.0459
587,377,1160.9152
587,510,800.71246
587,152,784.0111
587,7639,735.0459
587,8355,735.0459
587,8254,735.0459
587,2843,735.0459
587,2661,732.124
587,724,726.3719
587,1116,721.1428
589,646,695.8396
589,1775,635.5863
589,797,624.92993
589,8356,624.92993
589,1428,614.51624
590,89,905.55237
590,355,812.82935
590,2548,722.871
592,72,1306.743
592,15,908.92566
592,89,905.55273
592,7,874.94525
592,3047,830.7802
592,230,778.3061
592,3019,735.0459
592,8014,735.0459
593,681,933.87195
593,355,864.96765
593,344,863.40845
593,4260,830.7802
593,461,808.21674
593,8375,735.0459
593,8379,735.0459
593,908,728.116
594,918,999.25757
594,511,803.86884
594,816,766.31134
594,234,739.8282
594,3373,722.871
594,712,719.5699
594,1185,648.87885
595,923,1160.9152
595,724,1151.6371
595,918,1151.6371
595,922,1151.6371
595,920,999.25757
595,1344,938.81323
595,1343,938.81323
595,506,938.81323
595,937,728.116
595,1369,711.6314
596,5420,735.0459
596,1886,722.871
596,993,721.1428
596,998,721.1428
598,8410,938.81323
598,7888,938.81323
598,2035,938.81323
598,316,902.6437
598,3897,735.0459
598,546,722.871
598,903,722.871
598,907,648.87885
601,6961,830.7802
601,8441,726.3719
601,8451,726.3719
601,726,726.3719
601,8432,726.3719
601,1109,711.6314
602,3335,938.81323
602,770,820.84717
602,8464,735.0459
602,5423,735.0459
602,8476,735.0459
602,8467,735.0459
602,2276,675.6864
603,208,1138.294
603,3461,938.81323
603,560,811.11743
603,8485,735.0459
603,4889,735.0459
603,8483,735.0459
603,862,675.6864
604,288,1138.294
604,8496,938.81323
604,360,864.96765
604,295,789.30505
604,349,788.2496
604,4920,735.0459
604,289,680.70154
604,891,648.87885
605,620,1160.9152
605,718,841.32886
605,1504,732.124
605,8501,726.3719
605,8503,726.3719
606,53,893.8935
606,2006,735.0459
606,859,728.116
606,4285,726.3719
606,2594,726.3719
606,1781,675.6864
606,1131,641.55786
607,8535,726.3719
607,8328,726.3719
607,8542,726.3719
607,8524,726.3719
608,8576,830.7802
608,7937,830.7802
608,8551,830.7802
608,2351,735.0459
608,2463,735.0459
608,8562,726.3719
608,1242,722.871
609,300,1174.4603
609,1400,938.81323
609,1375,938.81323
609,318,926.59094
609,154,846.77734
609,1037,830.7802
609,1048,830.7802
609,326,803.86884
609,425,793.0465
609,5001,675.6864
611,72,1936.6838
611,2587,711.6314
611,8579,711.6314
611,8048,711.6314
611,8580,711.6314
611,3288,711.6314
611,1376,648.87885
612,64,1251.6896
612,58,839.9419
612,2130,830.7802
612,679,811.11743
612,298,798.82544
612,1934,735.0459
612,886,722.871
612,701,680.9421
613,1875,938.81323
613,2786,735.0459
613,204,731.6505
613,7039,726.3719
613,8592,726.3719
613,7411,726.3719
613,5790,675.6864
614,497,808.21674
614,198,807.0177
614,488,800.71246
614,500,800.71246
614,209,784.0112
614,2380,726.3719
614,830,648.87885
616,472,1160.9152
616,503,721.1428
616,1131,680.9421
616,843,677.4601
616,846,660.21826
616,954,660.21826
616,978,650.0076
616,1044,646.1476
616,917,639.0085
616,1526,635.5863
617,288,1162.3933
617,257,1138.294
617,314,896.8999
617,260,732.8589
617,322,680.70154
617,3314,674.03845
617,1613,635.5863
617,8605,624.92993
617,6226,624.92993
617,3488,624.92993
618,762,1151.6371
618,8641,830.7802
618,8636,830.7802
618,8622,830.7802
618,8624,830.7802
618,8632,830.7802
618,763,811.11743
619,190,784.01135
619,1971,735.0459
619,2591,726.3719
620,298,926.59094
620,8648,830.7802
620,378,803.86884
620,209,784.0112
620,89,740.8739
620,306,729.0144
620,4135,728.116
620,288,725.6907
620,957,722.871
620,903,721.1428
621,55,893.89233
621,8653,830.7802
621,323,735.0459
621,4922,675.6864
622,233,778.30615
622,230,778.306
623,964,1151.6371
623,227,845.27234
623,5172,820.84717
623,3940,820.84717
623,6137,820.84717
623,3774,820.84717
623,188,792.4624
623,163,744.8839
623,453,729.0144
623,8659,722.871
624,72,1936.6833
624,230,778.306
624,418,729.0144
624,96,716.0834
624,1295,711.6314
625,8680,830.7802
625,4384,830.7802
625,6210,830.7802
625,430,800.71246
625,4736,728.116
625,1947,726.3719
625,2534,695.8396
625,7074,675.6864
627,69,895.7749
627,389,753.0326
627,1342,732.124
627,956,728.116
627,959,728.116
627,8691,726.3719
627,4316,726.3719
627,6516,726.3719
627,957,711.6314
627,63,697.55975
628,72,1936.6833
628,53,893.89307
628,8702,830.7802
628,1109,820.84717
628,604,809.075
628,444,808.21674
628,229,756.5332
628,1061,675.6864
628,84,607.9448
629,8709,830.7802
629,6147,830.7802
629,3391,830.7802
629,8708,830.7802
629,228,784.01135
629,163,744.8838
629,1771,726.3719
629,207,723.3769
629,226,723.3769
629,2899,702.06116
631,1406,938.81323
631,424,808.21674
631,190,784.0114
631,2346,726.3719
631,918,711.6314
631,1512,695.8396
631,707,659.1776
632,294,766.31134
632,55,761.2959
632,293,753.0326
632,310,683.5449
633,8730,830.7802
633,3041,830.7802
633,230,778.3061
633,3382,728.116
633,982,711.6314
634,959,938.81323
634,344,902.6437
634,8745,820.84717
634,3588,820.84717
634,8744,820.84717
634,8742,820.84717
634,187,784.0112
